date,demand,sku,supermarket
2020-10-09,98.0,desperados,albert-heijn
2020-10-10,,desperados,albert-heijn
2020-10-11,97.0,desperados,albert-heijn
2020-10-12,96.0,desperados,albert-heijn
2020-10-13,94.0,desperados,albert-heijn
2020-10-14,99.0,desperados,albert-heijn
2020-10-15,100.0,desperados,albert-heijn
2020-10-16,,desperados,albert-heijn
2020-10-17,,desperados,albert-heijn
2020-10-18,95.0,desperados,albert-heijn
2020-10-19,93.0,desperados,albert-heijn
2020-10-20,96.0,desperados,albert-heijn
2020-10-21,470.0,desperados,albert-heijn
2020-10-22,,desperados,albert-heijn
2020-10-23,96.0,desperados,albert-heijn
2020-10-24,96.0,desperados,albert-heijn
2020-10-25,95.0,desperados,albert-heijn
2020-10-26,,desperados,albert-heijn
2020-10-27,,desperados,albert-heijn
2020-10-28,98.0,desperados,albert-heijn
2020-10-29,100.0,desperados,albert-heijn
2020-10-30,94.0,desperados,albert-heijn
2020-10-31,96.0,desperados,albert-heijn
2020-11-01,,desperados,albert-heijn
2020-11-02,92.0,desperados,albert-heijn
2020-11-03,93.0,desperados,albert-heijn
2020-11-04,96.0,desperados,albert-heijn
2020-11-05,98.0,desperados,albert-heijn
2020-11-06,97.0,desperados,albert-heijn
2020-11-07,94.0,desperados,albert-heijn
2020-11-08,95.0,desperados,albert-heijn
2020-11-09,96.0,desperados,albert-heijn
2020-11-10,96.0,desperados,albert-heijn
2020-11-11,97.0,desperados,albert-heijn
2020-11-12,99.0,desperados,albert-heijn
2020-11-13,98.0,desperados,albert-heijn
2020-11-14,96.0,desperados,albert-heijn
2020-11-15,93.0,desperados,albert-heijn
2020-11-16,90.0,desperados,albert-heijn
2020-11-17,99.0,desperados,albert-heijn
2020-11-18,,desperados,albert-heijn
2020-11-19,98.0,desperados,albert-heijn
2020-11-20,100.0,desperados,albert-heijn
2020-11-21,95.0,desperados,albert-heijn
2020-11-22,95.0,desperados,albert-heijn
2020-11-23,92.0,desperados,albert-heijn
2020-11-24,93.0,desperados,albert-heijn
2020-11-25,96.0,desperados,albert-heijn
2020-11-26,,desperados,albert-heijn
2020-11-27,96.0,desperados,albert-heijn
2020-11-28,93.0,desperados,albert-heijn
2020-11-29,,desperados,albert-heijn
2020-11-30,95.0,desperados,albert-heijn
2020-12-01,,desperados,albert-heijn
2020-12-02,,desperados,albert-heijn
2020-12-03,96.0,desperados,albert-heijn
2020-12-04,98.0,desperados,albert-heijn
2020-12-05,95.0,desperados,albert-heijn
2020-12-06,96.0,desperados,albert-heijn
2020-12-07,95.0,desperados,albert-heijn
2020-12-08,95.0,desperados,albert-heijn
2020-12-09,99.0,desperados,albert-heijn
2020-12-10,97.0,desperados,albert-heijn
2020-12-11,95.0,desperados,albert-heijn
2020-12-12,95.0,desperados,albert-heijn
2020-12-13,92.0,desperados,albert-heijn
2020-12-14,93.0,desperados,albert-heijn
2020-12-15,97.0,desperados,albert-heijn
2020-12-16,97.0,desperados,albert-heijn
2020-12-17,96.0,desperados,albert-heijn
2020-12-18,95.0,desperados,albert-heijn
2020-12-19,96.0,desperados,albert-heijn
2020-12-20,92.0,desperados,albert-heijn
2020-12-21,93.0,desperados,albert-heijn
2020-12-22,94.0,desperados,albert-heijn
2020-12-23,97.0,desperados,albert-heijn
2020-12-24,97.0,desperados,albert-heijn
2020-12-25,94.0,desperados,albert-heijn
2020-12-26,93.0,desperados,albert-heijn
2020-12-27,92.0,desperados,albert-heijn
2020-12-28,95.0,desperados,albert-heijn
2020-12-29,96.0,desperados,albert-heijn
2020-12-30,98.0,desperados,albert-heijn
2020-12-31,96.0,desperados,albert-heijn
2021-01-01,95.0,desperados,albert-heijn
2021-01-02,94.0,desperados,albert-heijn
2021-01-03,92.0,desperados,albert-heijn
2021-01-04,97.0,desperados,albert-heijn
2021-01-05,92.0,desperados,albert-heijn
2021-01-06,98.0,desperados,albert-heijn
2021-01-07,95.0,desperados,albert-heijn
2021-01-08,,desperados,albert-heijn
2021-01-09,,desperados,albert-heijn
2021-01-10,92.0,desperados,albert-heijn
2021-01-11,92.0,desperados,albert-heijn
2021-01-12,98.0,desperados,albert-heijn
2021-01-13,97.0,desperados,albert-heijn
2021-01-14,,desperados,albert-heijn
2021-01-15,,desperados,albert-heijn
2021-01-16,95.0,desperados,albert-heijn
2021-01-17,94.0,desperados,albert-heijn
2021-01-18,91.0,desperados,albert-heijn
2021-01-19,96.0,desperados,albert-heijn
2021-01-20,,desperados,albert-heijn
2021-01-21,95.0,desperados,albert-heijn
2021-01-22,97.0,desperados,albert-heijn
2021-01-23,97.0,desperados,albert-heijn
2021-01-24,94.0,desperados,albert-heijn
2021-01-25,95.0,desperados,albert-heijn
2021-01-26,97.0,desperados,albert-heijn
2021-01-27,,desperados,albert-heijn
2021-01-28,98.0,desperados,albert-heijn
2021-01-29,,desperados,albert-heijn
2021-01-30,94.0,desperados,albert-heijn
2021-01-31,94.0,desperados,albert-heijn
2021-02-01,,desperados,albert-heijn
2021-02-02,96.0,desperados,albert-heijn
2021-02-03,98.0,desperados,albert-heijn
2021-02-04,96.0,desperados,albert-heijn
2021-02-05,97.0,desperados,albert-heijn
2021-02-06,95.0,desperados,albert-heijn
2021-02-07,97.0,desperados,albert-heijn
2021-02-08,94.0,desperados,albert-heijn
2021-02-09,95.0,desperados,albert-heijn
2021-02-10,98.0,desperados,albert-heijn
2021-02-11,,desperados,albert-heijn
2021-02-12,97.0,desperados,albert-heijn
2021-02-13,95.0,desperados,albert-heijn
2021-02-14,92.0,desperados,albert-heijn
2021-02-15,95.0,desperados,albert-heijn
2021-02-16,96.0,desperados,albert-heijn
2021-02-17,96.0,desperados,albert-heijn
2021-02-18,98.0,desperados,albert-heijn
2021-02-19,,desperados,albert-heijn
2021-02-20,96.0,desperados,albert-heijn
2021-02-21,96.0,desperados,albert-heijn
2021-02-22,93.0,desperados,albert-heijn
2021-02-23,97.0,desperados,albert-heijn
2021-02-24,99.0,desperados,albert-heijn
2021-02-25,,desperados,albert-heijn
2021-02-26,,desperados,albert-heijn
2021-02-27,,desperados,albert-heijn
2021-02-28,95.0,desperados,albert-heijn
2021-03-01,94.0,desperados,albert-heijn
2021-03-02,97.0,desperados,albert-heijn
2021-03-03,97.0,desperados,albert-heijn
2021-03-04,101.0,desperados,albert-heijn
2021-03-05,97.0,desperados,albert-heijn
2021-03-06,,desperados,albert-heijn
2021-03-07,,desperados,albert-heijn
2021-03-08,,desperados,albert-heijn
2021-03-09,,desperados,albert-heijn
2021-03-10,98.0,desperados,albert-heijn
2021-03-11,101.0,desperados,albert-heijn
2021-03-12,100.0,desperados,albert-heijn
2021-03-13,97.0,desperados,albert-heijn
2021-03-14,,desperados,albert-heijn
2021-03-15,98.0,desperados,albert-heijn
2021-03-16,98.0,desperados,albert-heijn
2021-03-17,100.0,desperados,albert-heijn
2021-03-18,100.0,desperados,albert-heijn
2021-03-19,,desperados,albert-heijn
2021-03-20,,desperados,albert-heijn
2021-03-21,95.0,desperados,albert-heijn
2021-03-22,98.0,desperados,albert-heijn
2021-03-23,100.0,desperados,albert-heijn
2021-03-24,99.0,desperados,albert-heijn
2021-03-25,101.0,desperados,albert-heijn
2021-03-26,102.0,desperados,albert-heijn
2021-03-27,97.0,desperados,albert-heijn
2021-03-28,99.0,desperados,albert-heijn
2021-03-29,96.0,desperados,albert-heijn
2021-03-30,470.0,desperados,albert-heijn
2021-03-31,100.0,desperados,albert-heijn
2021-04-01,,desperados,albert-heijn
2021-04-02,98.0,desperados,albert-heijn
2021-04-03,,desperados,albert-heijn
2021-04-04,96.0,desperados,albert-heijn
2021-04-05,98.0,desperados,albert-heijn
2021-04-06,99.0,desperados,albert-heijn
2021-04-07,104.0,desperados,albert-heijn
2021-04-08,103.0,desperados,albert-heijn
2021-04-09,99.0,desperados,albert-heijn
2021-04-10,99.0,desperados,albert-heijn
2021-04-11,99.0,desperados,albert-heijn
2021-04-12,98.0,desperados,albert-heijn
2021-04-13,99.0,desperados,albert-heijn
2021-04-14,101.0,desperados,albert-heijn
2021-04-15,103.0,desperados,albert-heijn
2021-04-16,99.0,desperados,albert-heijn
2021-04-17,98.0,desperados,albert-heijn
2021-04-18,98.0,desperados,albert-heijn
2021-04-19,99.0,desperados,albert-heijn
2021-04-20,100.0,desperados,albert-heijn
2021-04-21,101.0,desperados,albert-heijn
2021-04-22,103.0,desperados,albert-heijn
2021-04-23,104.0,desperados,albert-heijn
2021-04-24,100.0,desperados,albert-heijn
2021-04-25,,desperados,albert-heijn
2021-04-26,,desperados,albert-heijn
2021-04-27,,desperados,albert-heijn
2021-04-28,101.0,desperados,albert-heijn
2021-04-29,,desperados,albert-heijn
2021-04-30,98.0,desperados,albert-heijn
2021-05-01,98.0,desperados,albert-heijn
2021-05-02,98.0,desperados,albert-heijn
2021-05-03,97.0,desperados,albert-heijn
2021-05-04,99.0,desperados,albert-heijn
2021-05-05,102.0,desperados,albert-heijn
2021-05-06,100.0,desperados,albert-heijn
2021-05-07,101.0,desperados,albert-heijn
2021-05-08,99.0,desperados,albert-heijn
2021-05-09,99.0,desperados,albert-heijn
2021-05-10,101.0,desperados,albert-heijn
2021-05-11,101.0,desperados,albert-heijn
2021-05-12,103.0,desperados,albert-heijn
2021-05-13,103.0,desperados,albert-heijn
2021-05-14,102.0,desperados,albert-heijn
2021-05-15,99.0,desperados,albert-heijn
2021-05-16,99.0,desperados,albert-heijn
2021-05-17,100.0,desperados,albert-heijn
2021-05-18,,desperados,albert-heijn
2021-05-19,104.0,desperados,albert-heijn
2021-05-20,105.0,desperados,albert-heijn
2021-05-21,,desperados,albert-heijn
2021-05-22,100.0,desperados,albert-heijn
2021-05-23,98.0,desperados,albert-heijn
2021-05-24,,desperados,albert-heijn
2021-05-25,100.0,desperados,albert-heijn
2021-05-26,103.0,desperados,albert-heijn
2021-05-27,102.0,desperados,albert-heijn
2021-05-28,103.0,desperados,albert-heijn
2021-05-29,,desperados,albert-heijn
2021-05-30,102.0,desperados,albert-heijn
2021-05-31,99.0,desperados,albert-heijn
2021-06-01,102.0,desperados,albert-heijn
2021-06-02,103.0,desperados,albert-heijn
2021-06-03,,desperados,albert-heijn
2021-06-04,101.0,desperados,albert-heijn
2021-06-05,,desperados,albert-heijn
2021-06-06,99.0,desperados,albert-heijn
2021-06-07,101.0,desperados,albert-heijn
2021-06-08,101.0,desperados,albert-heijn
2021-06-09,103.0,desperados,albert-heijn
2021-06-10,105.0,desperados,albert-heijn
2021-06-11,104.0,desperados,albert-heijn
2021-06-12,101.0,desperados,albert-heijn
2021-06-13,98.0,desperados,albert-heijn
2021-06-14,103.0,desperados,albert-heijn
2021-06-15,,desperados,albert-heijn
2021-06-16,102.0,desperados,albert-heijn
2021-06-17,108.0,desperados,albert-heijn
2021-06-18,102.0,desperados,albert-heijn
2021-06-19,99.0,desperados,albert-heijn
2021-06-20,99.0,desperados,albert-heijn
2021-06-21,101.0,desperados,albert-heijn
2021-06-22,103.0,desperados,albert-heijn
2021-06-23,103.0,desperados,albert-heijn
2021-06-24,107.0,desperados,albert-heijn
2021-06-25,102.0,desperados,albert-heijn
2021-06-26,100.0,desperados,albert-heijn
2021-06-27,102.0,desperados,albert-heijn
2021-06-28,103.0,desperados,albert-heijn
2021-06-29,101.0,desperados,albert-heijn
2021-06-30,,desperados,albert-heijn
2021-07-01,106.0,desperados,albert-heijn
2021-07-02,100.0,desperados,albert-heijn
2021-07-03,100.0,desperados,albert-heijn
2021-07-04,102.0,desperados,albert-heijn
2021-07-05,,desperados,albert-heijn
2021-07-06,,desperados,albert-heijn
2021-07-07,,desperados,albert-heijn
2021-07-08,104.0,desperados,albert-heijn
2021-07-09,101.0,desperados,albert-heijn
2021-07-10,,desperados,albert-heijn
2021-07-11,102.0,desperados,albert-heijn
2021-07-12,101.0,desperados,albert-heijn
2021-07-13,102.0,desperados,albert-heijn
2021-07-14,107.0,desperados,albert-heijn
2021-07-15,,desperados,albert-heijn
2021-07-16,,desperados,albert-heijn
2021-07-17,102.0,desperados,albert-heijn
2021-07-18,102.0,desperados,albert-heijn
2021-07-19,103.0,desperados,albert-heijn
2021-07-20,102.0,desperados,albert-heijn
2021-07-21,104.0,desperados,albert-heijn
2021-07-22,102.0,desperados,albert-heijn
2021-07-23,103.0,desperados,albert-heijn
2021-07-24,100.0,desperados,albert-heijn
2021-07-25,99.0,desperados,albert-heijn
2021-07-26,103.0,desperados,albert-heijn
2021-07-27,101.0,desperados,albert-heijn
2021-07-28,103.0,desperados,albert-heijn
2021-07-29,105.0,desperados,albert-heijn
2021-07-30,105.0,desperados,albert-heijn
2021-07-31,,desperados,albert-heijn
2021-08-01,104.0,desperados,albert-heijn
2021-08-02,100.0,desperados,albert-heijn
2021-08-03,,desperados,albert-heijn
2021-08-04,104.0,desperados,albert-heijn
2021-08-05,106.0,desperados,albert-heijn
2021-08-06,104.0,desperados,albert-heijn
2021-08-07,101.0,desperados,albert-heijn
2021-08-08,99.0,desperados,albert-heijn
2021-08-09,101.0,desperados,albert-heijn
2021-08-10,,desperados,albert-heijn
2021-08-11,103.0,desperados,albert-heijn
2021-08-12,105.0,desperados,albert-heijn
2021-08-13,103.0,desperados,albert-heijn
2021-08-14,102.0,desperados,albert-heijn
2021-08-15,99.0,desperados,albert-heijn
2021-08-16,104.0,desperados,albert-heijn
2021-08-17,100.0,desperados,albert-heijn
2021-08-18,,desperados,albert-heijn
2021-08-19,105.0,desperados,albert-heijn
2021-08-20,103.0,desperados,albert-heijn
2021-08-21,102.0,desperados,albert-heijn
2021-08-22,99.0,desperados,albert-heijn
2021-08-23,100.0,desperados,albert-heijn
2021-08-24,102.0,desperados,albert-heijn
2021-08-25,105.0,desperados,albert-heijn
2021-08-26,104.0,desperados,albert-heijn
2021-08-27,103.0,desperados,albert-heijn
2021-08-28,100.0,desperados,albert-heijn
2021-08-29,101.0,desperados,albert-heijn
2021-08-30,100.0,desperados,albert-heijn
2021-08-31,103.0,desperados,albert-heijn
2021-09-01,106.0,desperados,albert-heijn
2021-09-02,103.0,desperados,albert-heijn
2021-09-03,101.0,desperados,albert-heijn
2021-09-04,99.0,desperados,albert-heijn
2021-09-05,99.0,desperados,albert-heijn
2021-09-06,99.0,desperados,albert-heijn
2021-09-07,101.0,desperados,albert-heijn
2021-09-08,102.0,desperados,albert-heijn
2021-09-09,102.0,desperados,albert-heijn
2021-09-10,103.0,desperados,albert-heijn
2021-09-11,99.0,desperados,albert-heijn
2021-09-12,,desperados,albert-heijn
2021-09-13,99.0,desperados,albert-heijn
2021-09-14,102.0,desperados,albert-heijn
2021-09-15,104.0,desperados,albert-heijn
2021-09-16,102.0,desperados,albert-heijn
2021-09-17,102.0,desperados,albert-heijn
2021-09-18,,desperados,albert-heijn
2021-09-19,97.0,desperados,albert-heijn
2021-09-20,99.0,desperados,albert-heijn
2021-09-21,,desperados,albert-heijn
2021-09-22,102.0,desperados,albert-heijn
2021-09-23,102.0,desperados,albert-heijn
2021-09-24,101.0,desperados,albert-heijn
2021-09-25,,desperados,albert-heijn
2021-09-26,,desperados,albert-heijn
2021-09-27,99.0,desperados,albert-heijn
2021-09-28,101.0,desperados,albert-heijn
2021-09-29,101.0,desperados,albert-heijn
2021-09-30,,desperados,albert-heijn
2021-10-01,101.0,desperados,albert-heijn
2021-10-02,,desperados,albert-heijn
2021-10-03,99.0,desperados,albert-heijn
2021-10-04,96.0,desperados,albert-heijn
2021-10-05,100.0,desperados,albert-heijn
2021-10-06,102.0,desperados,albert-heijn
2021-10-07,100.0,desperados,albert-heijn
2021-10-08,103.0,desperados,albert-heijn
2021-10-09,99.0,desperados,albert-heijn
2021-10-10,100.0,desperados,albert-heijn
2021-10-11,97.0,desperados,albert-heijn
2021-10-12,,desperados,albert-heijn
2021-10-13,101.0,desperados,albert-heijn
2021-10-14,99.0,desperados,albert-heijn
2021-10-15,100.0,desperados,albert-heijn
2021-10-16,99.0,desperados,albert-heijn
2021-10-17,99.0,desperados,albert-heijn
2021-10-18,99.0,desperados,albert-heijn
2021-10-19,99.0,desperados,albert-heijn
2021-10-20,99.0,desperados,albert-heijn
2021-10-21,103.0,desperados,albert-heijn
2021-10-22,99.0,desperados,albert-heijn
2021-10-23,97.0,desperados,albert-heijn
2021-10-24,95.0,desperados,albert-heijn
2021-10-25,99.0,desperados,albert-heijn
2021-10-26,98.0,desperados,albert-heijn
2021-10-27,99.0,desperados,albert-heijn
2021-10-28,101.0,desperados,albert-heijn
2021-10-29,99.0,desperados,albert-heijn
2021-10-30,97.0,desperados,albert-heijn
2021-10-31,98.0,desperados,albert-heijn
2021-11-01,,desperados,albert-heijn
2021-11-02,100.0,desperados,albert-heijn
2021-11-03,101.0,desperados,albert-heijn
2021-11-04,,desperados,albert-heijn
2021-11-05,97.0,desperados,albert-heijn
2021-11-06,100.0,desperados,albert-heijn
2021-11-07,97.0,desperados,albert-heijn
2021-11-08,,desperados,albert-heijn
2021-11-09,100.0,desperados,albert-heijn
2021-11-10,102.0,desperados,albert-heijn
2021-11-11,101.0,desperados,albert-heijn
2021-11-12,100.0,desperados,albert-heijn
2021-11-13,,desperados,albert-heijn
2021-11-14,96.0,desperados,albert-heijn
2021-11-15,,desperados,albert-heijn
2021-11-16,97.0,desperados,albert-heijn
2021-11-17,98.0,desperados,albert-heijn
2021-11-18,,desperados,albert-heijn
2021-11-19,100.0,desperados,albert-heijn
2021-11-20,102.0,desperados,albert-heijn
2021-11-21,96.0,desperados,albert-heijn
2021-11-22,94.0,desperados,albert-heijn
2021-11-23,100.0,desperados,albert-heijn
2021-11-24,99.0,desperados,albert-heijn
2021-11-25,99.0,desperados,albert-heijn
2021-11-26,99.0,desperados,albert-heijn
2021-11-27,95.0,desperados,albert-heijn
2021-11-28,96.0,desperados,albert-heijn
2021-11-29,96.0,desperados,albert-heijn
2021-11-30,98.0,desperados,albert-heijn
2021-12-01,100.0,desperados,albert-heijn
2021-12-02,100.0,desperados,albert-heijn
2021-12-03,,desperados,albert-heijn
2021-12-04,97.0,desperados,albert-heijn
2021-12-05,96.0,desperados,albert-heijn
2021-12-06,95.0,desperados,albert-heijn
2021-12-07,96.0,desperados,albert-heijn
2021-12-08,99.0,desperados,albert-heijn
2021-12-09,97.0,desperados,albert-heijn
2021-12-10,99.0,desperados,albert-heijn
2021-12-11,,desperados,albert-heijn
2021-12-12,96.0,desperados,albert-heijn
2021-12-13,94.0,desperados,albert-heijn
2021-12-14,96.0,desperados,albert-heijn
2021-12-15,100.0,desperados,albert-heijn
2021-12-16,99.0,desperados,albert-heijn
2021-12-17,98.0,desperados,albert-heijn
2021-12-18,97.0,desperados,albert-heijn
2021-12-19,94.0,desperados,albert-heijn
2021-12-20,,desperados,albert-heijn
2021-12-21,96.0,desperados,albert-heijn
2021-12-22,,desperados,albert-heijn
2021-12-23,98.0,desperados,albert-heijn
2021-12-24,99.0,desperados,albert-heijn
2021-12-25,97.0,desperados,albert-heijn
2021-12-26,94.0,desperados,albert-heijn
2021-12-27,96.0,desperados,albert-heijn
2021-12-28,,desperados,albert-heijn
2021-12-29,98.0,desperados,albert-heijn
2021-12-30,102.0,desperados,albert-heijn
2019-01-01,98.0,desperados,jumbo
2019-01-02,96.0,desperados,jumbo
2019-01-03,97.0,desperados,jumbo
2019-01-04,95.0,desperados,jumbo
2019-01-05,96.0,desperados,jumbo
2019-01-06,90.0,desperados,jumbo
2019-01-07,96.0,desperados,jumbo
2019-01-08,94.0,desperados,jumbo
2019-01-09,,desperados,jumbo
2019-01-10,97.0,desperados,jumbo
2019-01-11,99.0,desperados,jumbo
2019-01-12,92.0,desperados,jumbo
2019-01-13,93.0,desperados,jumbo
2019-01-14,94.0,desperados,jumbo
2019-01-15,97.0,desperados,jumbo
2019-01-16,96.0,desperados,jumbo
2019-01-17,97.0,desperados,jumbo
2019-01-18,95.0,desperados,jumbo
2019-01-19,95.0,desperados,jumbo
2019-01-20,95.0,desperados,jumbo
2019-01-21,93.0,desperados,jumbo
2019-01-22,97.0,desperados,jumbo
2019-01-23,,desperados,jumbo
2019-01-24,98.0,desperados,jumbo
2019-01-25,98.0,desperados,jumbo
2019-01-26,94.0,desperados,jumbo
2019-01-27,94.0,desperados,jumbo
2019-01-28,93.0,desperados,jumbo
2019-01-29,95.0,desperados,jumbo
2019-01-30,98.0,desperados,jumbo
2019-01-31,97.0,desperados,jumbo
2019-02-01,96.0,desperados,jumbo
2019-02-02,,desperados,jumbo
2019-02-03,93.0,desperados,jumbo
2019-02-04,93.0,desperados,jumbo
2019-02-05,96.0,desperados,jumbo
2019-02-06,96.0,desperados,jumbo
2019-02-07,98.0,desperados,jumbo
2019-02-08,99.0,desperados,jumbo
2019-02-09,96.0,desperados,jumbo
2019-02-10,94.0,desperados,jumbo
2019-02-11,93.0,desperados,jumbo
2019-02-12,95.0,desperados,jumbo
2019-02-13,100.0,desperados,jumbo
2019-02-14,98.0,desperados,jumbo
2019-02-15,96.0,desperados,jumbo
2019-02-16,96.0,desperados,jumbo
2019-02-17,97.0,desperados,jumbo
2019-02-18,95.0,desperados,jumbo
2019-02-19,97.0,desperados,jumbo
